event_id,kickoff_at,season,side,odd,outcome_probability,market_probability_devig,gross_ev,conservative_ev,indication_strength_0_100,strength_cap_reason,uncertainty_haircut,profit,clv,won,contaminated,outer_fold,config_id
12117183,2024-08-03T23:00:00+00:00,2024,under,2.15,0.5920414675219111,0.43673041655750594,0.2728891551721089,0.18552222632902818,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.22857142857142865,False,True,2,a8b586b3421a94a6
12117180,2024-08-04T00:30:00+00:00,2024,under,2.1,0.5906810385806547,0.4473684210526316,0.24043018101937497,0.15462992494008668,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.1,0.3682432432432434,True,True,2,a8b586b3421a94a6
12117181,2024-08-04T19:00:00+00:00,2024,under,2.15,0.5714980986166223,0.43673041655750594,0.22872091202573785,0.14135398318265716,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.15,0.13157894736842102,True,True,2,a8b586b3421a94a6
12117192,2024-08-10T22:00:00+00:00,2024,under,2.15,0.5783650650495578,0.43673041655750594,0.24348488985654915,0.15611796101346845,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.4008204633204635,False,True,2,a8b586b3421a94a6
12117188,2024-08-11T00:30:00+00:00,2024,under,2.1,0.5866943655443326,0.4473684210526316,0.2320581676430986,0.14625791156381032,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.1,0.2814645308924486,True,True,2,a8b586b3421a94a6
12117189,2024-08-11T00:30:00+00:00,2024,under,2.05,0.5912855903409315,0.46052631578947373,0.2121354601989096,0.12790187688341395,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.0499999999999998,0.28125,True,True,2,a8b586b3421a94a6
12117193,2024-08-11T14:00:00+00:00,2024,under,2.05,0.5835464741127597,0.46052631578947373,0.19627027193115731,0.11203668861566164,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.22864065289466962,False,True,2,a8b586b3421a94a6
12117195,2024-08-17T19:00:00+00:00,2024,under,2.05,0.55444157456973,0.46052631578947373,0.13660522786794638,0.052371644552450705,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.0499999999999998,0.30797546012269916,True,True,2,a8b586b3421a94a6
12117200,2024-08-17T21:30:00+00:00,2024,under,2.15,0.5920384103499527,0.43673041655750594,0.27288258225239836,0.18551565340931767,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.2110296044013622,False,True,2,a8b586b3421a94a6
12117197,2024-08-18T00:00:00+00:00,2024,under,2.3,0.5809294943685059,0.41025641025641024,0.3361378370475636,0.24407088991310502,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.2999999999999998,0.5467836257309944,True,True,2,a8b586b3421a94a6
12117199,2024-08-18T19:00:00+00:00,2024,under,2.2,0.5811839457819448,0.4285714285714286,0.27860468072027866,0.18967107911340533,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.3185411884723286,False,True,2,a8b586b3421a94a6
12117203,2024-08-18T19:00:00+00:00,2024,under,2.0,0.5842309973723226,0.47368421052631576,0.1684619947446453,0.08579508419294225,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.14285714285714302,False,True,2,a8b586b3421a94a6
12117198,2024-08-18T21:30:00+00:00,2024,under,2.05,0.5860101253366835,0.46052631578947373,0.20132075694020113,0.11708717362470546,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.19340232858990936,False,True,2,a8b586b3421a94a6
12117201,2024-08-18T21:30:00+00:00,2024,under,2.15,0.5640283495482555,0.43673041655750594,0.21266095152874942,0.1252940226856685,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,-0.009868421052631526,False,True,2,a8b586b3421a94a6
12117212,2024-08-24T19:00:00+00:00,2024,under,2.25,0.5906499829750145,0.4178525226390685,0.3289624616937825,0.23846218732311678,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.22797211993687538,False,True,2,a8b586b3421a94a6
12117205,2024-08-25T00:00:00+00:00,2024,under,2.1,0.5653278056832385,0.4473684210526316,0.18718839193480097,0.10138813585551266,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.1,0.3682432432432434,True,True,2,a8b586b3421a94a6
12117206,2024-08-25T19:00:00+00:00,2024,under,2.2,0.5904782274956313,0.4285714285714286,0.299052100490389,0.21011849888351566,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.2000000000000002,0.1578947368421053,True,True,2,a8b586b3421a94a6
12117211,2024-08-25T19:00:00+00:00,2024,under,2.15,0.5437368564710147,0.43673041655750594,0.16903424141268153,0.08166731256960082,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.15,0.2885743432797756,True,True,2,a8b586b3421a94a6
12117213,2024-08-25T19:00:00+00:00,2024,under,2.25,0.5871169736274802,0.4178525226390685,0.3210131906618303,0.23051291629116435,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.25,0.2857142857142858,True,True,2,a8b586b3421a94a6
12117208,2024-08-27T00:00:00+00:00,2024,under,2.1,0.5833365422905032,0.4473684210526316,0.22500673881005695,0.13920648273076866,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.18286612522923762,False,True,2,a8b586b3421a94a6
12117222,2024-08-31T21:30:00+00:00,2024,under,2.15,0.5884015612045698,0.43673041655750594,0.26506335658982505,0.17769642774674413,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.26794871794871766,False,True,2,a8b586b3421a94a6
12117218,2024-09-01T00:00:00+00:00,2024,under,2.2,0.5852602143166685,0.4285714285714286,0.28757247149667076,0.19863886988979743,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.2000000000000002,0.1578947368421053,True,True,2,a8b586b3421a94a6
12117219,2024-09-01T19:00:00+00:00,2024,under,2.15,0.5908066288694994,0.43673041655750594,0.27023425206942364,0.18286732322634294,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.37177914110429433,False,True,2,a8b586b3421a94a6
